iid,wave,gender,age,race,field_cd,race_p,field_cd_p,match,attr1_1,sinc1_1,fun1_1,amb1_1,shar1_1
461,18,1,27.0,Other,Engineering,4.0,6.0,0,40,20,10,10.0,0.0
461,18,1,27.0,Other,Engineering,4.0,8.0,0,40,20,10,10.0,0.0
461,18,1,27.0,Other,Engineering,4.0,8.0,0,40,20,10,10.0,0.0
462,18,1,33.0,Asian,Engineering,2.0,15.0,0,30,30,10,0.0,20.0
462,18,1,33.0,Asian,Engineering,4.0,10.0,0,30,30,10,0.0,20.0
462,18,1,33.0,Asian,Engineering,4.0,8.0,0,30,30,10,0.0,20.0
462,18,1,33.0,Asian,Engineering,4.0,6.0,0,30,30,10,0.0,20.0
462,18,1,33.0,Asian,Engineering,4.0,8.0,1,30,30,10,0.0,20.0
462,18,1,33.0,Asian,Engineering,4.0,8.0,0,30,30,10,0.0,20.0
463,18,1,23.0,Asian,Biological Sciences,2.0,15.0,0,15,15,15,15.0,25.0
463,18,1,23.0,Asian,Biological Sciences,4.0,10.0,0,15,15,15,15.0,25.0
463,18,1,23.0,Asian,Biological Sciences,4.0,8.0,0,15,15,15,15.0,25.0
463,18,1,23.0,Asian,Biological Sciences,4.0,6.0,0,15,15,15,15.0,25.0
463,18,1,23.0,Asian,Biological Sciences,4.0,8.0,0,15,15,15,15.0,25.0
463,18,1,23.0,Asian,Biological Sciences,4.0,8.0,0,15,15,15,15.0,25.0
464,18,1,33.0,Asian,Business,2.0,15.0,0,15,15,20,15.0,20.0
464,18,1,33.0,Asian,Business,4.0,10.0,0,15,15,20,15.0,20.0
464,18,1,33.0,Asian,Business,4.0,8.0,0,15,15,20,15.0,20.0
464,18,1,33.0,Asian,Business,4.0,6.0,0,15,15,20,15.0,20.0
464,18,1,33.0,Asian,Business,4.0,8.0,1,15,15,20,15.0,20.0
464,18,1,33.0,Asian,Business,4.0,8.0,0,15,15,20,15.0,20.0
465,18,1,23.0,European,History,2.0,15.0,0,20,20,20,20.0,0.0
465,18,1,23.0,European,History,4.0,10.0,0,20,20,20,20.0,0.0
465,18,1,23.0,European,History,4.0,8.0,0,20,20,20,20.0,0.0
465,18,1,23.0,European,History,4.0,6.0,0,20,20,20,20.0,0.0
465,18,1,23.0,European,History,4.0,8.0,0,20,20,20,20.0,0.0
465,18,1,23.0,European,History,4.0,8.0,0,20,20,20,20.0,0.0
481,19,1,23.0,European,Education,2.0,18.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,2.0,8.0,1,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,6.0,13.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,4.0,13.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,4.0,4.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,4.0,4.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,3.0,5.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,4.0,10.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,1.0,10.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,3.0,13.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,2.0,13.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,3.0,5.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,2.0,13.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,2.0,13.0,0,25,20,20,5.0,15.0
481,19,1,23.0,European,Education,2.0,5.0,0,25,20,20,5.0,15.0
482,19,1,30.0,European,Business,2.0,18.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,2.0,8.0,1,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,6.0,13.0,1,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,4.0,13.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,4.0,4.0,1,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,4.0,4.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,3.0,5.0,1,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,4.0,10.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,1.0,10.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,3.0,13.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,2.0,13.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,3.0,5.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,2.0,13.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,2.0,13.0,0,20,10,20,15.0,13.0
482,19,1,30.0,European,Business,2.0,5.0,0,20,10,20,15.0,13.0
483,19,1,28.0,European,Social Science,2.0,18.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,2.0,8.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,6.0,13.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,4.0,13.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,4.0,4.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,4.0,4.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,3.0,5.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,4.0,10.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,1.0,10.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,3.0,13.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,2.0,13.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,3.0,5.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,2.0,13.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,2.0,13.0,0,40,20,20,0.0,0.0
483,19,1,28.0,European,Social Science,2.0,5.0,0,40,20,20,0.0,0.0
484,19,1,31.0,Asian,other,2.0,18.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,2.0,8.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,6.0,13.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,4.0,13.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,4.0,4.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,4.0,4.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,3.0,5.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,4.0,10.0,1,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,1.0,10.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,3.0,13.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,2.0,13.0,1,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,3.0,5.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,2.0,13.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,2.0,13.0,0,16,16,16,16.0,16.0
484,19,1,31.0,Asian,other,2.0,5.0,0,16,16,16,16.0,16.0
485,19,1,29.0,Black,Social Science,2.0,18.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,2.0,8.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,6.0,13.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,4.0,13.0,1,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,4.0,4.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,4.0,4.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,3.0,5.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,4.0,10.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,1.0,10.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,3.0,13.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,2.0,13.0,1,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,3.0,5.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,2.0,13.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,2.0,13.0,0,20,15,15,15.0,15.0
485,19,1,29.0,Black,Social Science,2.0,5.0,0,20,15,15,15.0,15.0
486,19,1,32.0,Latino,Biological Sciences,2.0,18.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,2.0,8.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,6.0,13.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,4.0,13.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,4.0,4.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,4.0,4.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,3.0,5.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,4.0,10.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,1.0,10.0,1,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,3.0,13.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,2.0,13.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,3.0,5.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,2.0,13.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,2.0,13.0,0,20,20,15,10.0,15.0
486,19,1,32.0,Latino,Biological Sciences,2.0,5.0,0,20,20,15,10.0,15.0
487,19,1,24.0,Asian,English,2.0,18.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,2.0,8.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,6.0,13.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,4.0,13.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,4.0,4.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,4.0,4.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,3.0,5.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,4.0,10.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,1.0,10.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,3.0,13.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,2.0,13.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,3.0,5.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,2.0,13.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,2.0,13.0,0,25,26,10,9.0,15.0
487,19,1,24.0,Asian,English,2.0,5.0,0,25,26,10,9.0,15.0
488,19,1,29.0,Asian,Business,2.0,18.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,2.0,8.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,6.0,13.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,4.0,13.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,4.0,4.0,1,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,4.0,4.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,3.0,5.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,4.0,10.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,1.0,10.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,3.0,13.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,2.0,13.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,3.0,5.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,2.0,13.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,2.0,13.0,0,15,20,20,5.0,20.0
488,19,1,29.0,Asian,Business,2.0,5.0,1,15,20,20,5.0,20.0
489,19,1,28.0,European,Business,2.0,18.0,0,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,2.0,8.0,1,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,6.0,13.0,0,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,4.0,13.0,1,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,4.0,4.0,1,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,4.0,4.0,1,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,3.0,5.0,0,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,4.0,10.0,0,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,1.0,10.0,1,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,3.0,13.0,1,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,2.0,13.0,0,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,3.0,5.0,0,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,2.0,13.0,1,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,2.0,13.0,0,20,10,20,20.0,0.0
489,19,1,28.0,European,Business,2.0,5.0,1,20,10,20,20.0,0.0
490,19,1,29.0,European,Film,2.0,18.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,2.0,8.0,1,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,6.0,13.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,4.0,13.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,4.0,4.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,4.0,4.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,3.0,5.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,4.0,10.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,1.0,10.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,3.0,13.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,2.0,13.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,3.0,5.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,2.0,13.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,2.0,13.0,0,30,15,10,10.0,15.0
490,19,1,29.0,European,Film,2.0,5.0,0,30,15,10,10.0,15.0
491,19,1,29.0,Latino,Business,2.0,18.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,2.0,8.0,1,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,6.0,13.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,4.0,13.0,1,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,4.0,4.0,1,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,4.0,4.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,3.0,5.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,4.0,10.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,1.0,10.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,3.0,13.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,2.0,13.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,3.0,5.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,2.0,13.0,1,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,2.0,13.0,0,30,10,20,8.0,7.0
491,19,1,29.0,Latino,Business,2.0,5.0,0,30,10,20,8.0,7.0
492,19,1,30.0,Other,Biological Sciences,2.0,18.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,2.0,8.0,1,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,6.0,13.0,1,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,4.0,13.0,1,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,4.0,4.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,4.0,4.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,3.0,5.0,1,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,4.0,10.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,1.0,10.0,1,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,3.0,13.0,1,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,2.0,13.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,3.0,5.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,2.0,13.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,2.0,13.0,0,30,0,30,10.0,0.0
492,19,1,30.0,Other,Biological Sciences,2.0,5.0,1,30,0,30,10.0,0.0
493,19,1,20.0,Asian,Political Science,2.0,18.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,2.0,8.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,6.0,13.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,4.0,13.0,1,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,4.0,4.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,4.0,4.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,3.0,5.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,4.0,10.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,1.0,10.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,3.0,13.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,2.0,13.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,3.0,5.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,2.0,13.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,2.0,13.0,0,30,10,30,10.0,10.0
493,19,1,20.0,Asian,Political Science,2.0,5.0,0,30,10,30,10.0,10.0
494,19,1,30.0,European,English,2.0,18.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,2.0,8.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,6.0,13.0,1,25,25,25,0.0,0.0
494,19,1,30.0,European,English,4.0,13.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,4.0,4.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,4.0,4.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,3.0,5.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,4.0,10.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,1.0,10.0,1,25,25,25,0.0,0.0
494,19,1,30.0,European,English,3.0,13.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,2.0,13.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,3.0,5.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,2.0,13.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,2.0,13.0,0,25,25,25,0.0,0.0
494,19,1,30.0,European,English,2.0,5.0,0,25,25,25,0.0,0.0
495,19,1,32.0,Other,Fine Arts,2.0,18.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,2.0,8.0,1,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,6.0,13.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,4.0,13.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,4.0,4.0,1,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,4.0,4.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,3.0,5.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,4.0,10.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,1.0,10.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,3.0,13.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,2.0,13.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,3.0,5.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,2.0,13.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,2.0,13.0,0,20,20,15,15.0,10.0
495,19,1,32.0,Other,Fine Arts,2.0,5.0,0,20,20,15,15.0,10.0
502,20,1,26.0,Asian,Engineering,4.0,5.0,0,40,20,20,0.0,0.0
502,20,1,26.0,Asian,Engineering,2.0,10.0,0,40,20,20,0.0,0.0
502,20,1,26.0,Asian,Engineering,2.0,10.0,0,40,20,20,0.0,0.0
502,20,1,26.0,Asian,Engineering,2.0,10.0,0,40,20,20,0.0,0.0
502,20,1,26.0,Asian,Engineering,1.0,10.0,0,40,20,20,0.0,0.0
502,20,1,26.0,Asian,Engineering,2.0,10.0,0,40,20,20,0.0,0.0
503,20,1,25.0,European,Biological Sciences,4.0,5.0,0,30,30,0,0.0,0.0
503,20,1,25.0,European,Biological Sciences,2.0,10.0,0,30,30,0,0.0,0.0
503,20,1,25.0,European,Biological Sciences,2.0,10.0,0,30,30,0,0.0,0.0
503,20,1,25.0,European,Biological Sciences,2.0,10.0,0,30,30,0,0.0,0.0
503,20,1,25.0,European,Biological Sciences,1.0,10.0,0,30,30,0,0.0,0.0
503,20,1,25.0,European,Biological Sciences,2.0,10.0,0,30,30,0,0.0,0.0
504,20,1,23.0,European,Engineering,4.0,5.0,0,30,0,15,15.0,10.0
504,20,1,23.0,European,Engineering,2.0,10.0,0,30,0,15,15.0,10.0
504,20,1,23.0,European,Engineering,2.0,10.0,0,30,0,15,15.0,10.0
504,20,1,23.0,European,Engineering,2.0,10.0,1,30,0,15,15.0,10.0
504,20,1,23.0,European,Engineering,1.0,10.0,0,30,0,15,15.0,10.0
504,20,1,23.0,European,Engineering,2.0,10.0,1,30,0,15,15.0,10.0
505,20,1,27.0,Asian,English,4.0,5.0,1,20,14,16,16.0,16.0
505,20,1,27.0,Asian,English,2.0,10.0,0,20,14,16,16.0,16.0
505,20,1,27.0,Asian,English,2.0,10.0,0,20,14,16,16.0,16.0
505,20,1,27.0,Asian,English,2.0,10.0,0,20,14,16,16.0,16.0
505,20,1,27.0,Asian,English,1.0,10.0,0,20,14,16,16.0,16.0
505,20,1,27.0,Asian,English,2.0,10.0,0,20,14,16,16.0,16.0
506,20,1,24.0,Asian,Math,4.0,5.0,0,15,15,15,15.0,20.0
506,20,1,24.0,Asian,Math,2.0,10.0,0,15,15,15,15.0,20.0
506,20,1,24.0,Asian,Math,2.0,10.0,0,15,15,15,15.0,20.0
506,20,1,24.0,Asian,Math,2.0,10.0,0,15,15,15,15.0,20.0
506,20,1,24.0,Asian,Math,1.0,10.0,0,15,15,15,15.0,20.0
506,20,1,24.0,Asian,Math,2.0,10.0,0,15,15,15,15.0,20.0
507,20,1,24.0,Asian,Math,4.0,5.0,0,20,20,20,20.0,0.0
507,20,1,24.0,Asian,Math,2.0,10.0,0,20,20,20,20.0,0.0
507,20,1,24.0,Asian,Math,2.0,10.0,0,20,20,20,20.0,0.0
507,20,1,24.0,Asian,Math,2.0,10.0,0,20,20,20,20.0,0.0
507,20,1,24.0,Asian,Math,1.0,10.0,1,20,20,20,20.0,0.0
507,20,1,24.0,Asian,Math,2.0,10.0,0,20,20,20,20.0,0.0
508,20,1,36.0,Asian,Math,4.0,5.0,0,18,10,18,18.0,18.0
508,20,1,36.0,Asian,Math,2.0,10.0,0,18,10,18,18.0,18.0
508,20,1,36.0,Asian,Math,2.0,10.0,0,18,10,18,18.0,18.0
508,20,1,36.0,Asian,Math,2.0,10.0,1,18,10,18,18.0,18.0
508,20,1,36.0,Asian,Math,1.0,10.0,0,18,10,18,18.0,18.0
508,20,1,36.0,Asian,Math,2.0,10.0,0,18,10,18,18.0,18.0
531,21,1,25.0,Asian,Engineering,4.0,6.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,3.0,8.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,4.0,5.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,15.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,15.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,3.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,6.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,4.0,10.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,3.0,15.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,15.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,9.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,6.0,11.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,11.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,1.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,4.0,9.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,4.0,4.0,1,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,2.0,15.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,3.0,11.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,6.0,11.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,3.0,11.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,4.0,5.0,0,15,30,20,10.0,5.0
531,21,1,25.0,Asian,Engineering,4.0,5.0,0,15,30,20,10.0,5.0
532,21,1,26.0,Asian,Engineering,4.0,6.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,3.0,8.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,4.0,5.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,15.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,15.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,3.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,6.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,4.0,10.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,3.0,15.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,15.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,9.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,6.0,11.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,11.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,1.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,4.0,9.0,1,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,4.0,4.0,1,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,2.0,15.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,3.0,11.0,0,25,20,20,5.0,10.0
532,21,1,26.0,Asian,Engineering,6.0,11.0,0,25,20,20,5.0,10.0
